sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,two_year_recid
Male,22,African-American,0,9,0,0,3,161.0,208.0,M,Prowling/Loitering,1,1,9,9,3,1
Female,24,Caucasian,0,7,0,0,1,-32.0,32.0,M,Battery,1,1,7,5,1,1
Male,27,African-American,0,2,0,0,3,-44.0,46.0,M,Viol Prot Injunc Repeat Viol,1,0,2,3,3,1
Female,31,Hispanic,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,2,0,0
Male,23,Hispanic,0,6,0,1,1,-1.0,1.0,F,arrest case no charge,1,0,6,4,1,1
Female,23,Caucasian,0,5,0,4,5,-1.0,1.0,F,arrest case no charge,1,0,5,7,5,1
Male,24,Hispanic,0,8,0,0,0,-3.0,3.0,M,Possess Cannabis/20 Grams Or Less,0,0,8,7,0,0
Male,29,African-American,0,3,0,0,1,-1.0,1.0,M,Battery,0,0,3,3,1,0
Male,20,African-American,0,8,0,0,1,-1.0,1.0,F,Carrying Concealed Firearm,1,1,8,7,1,1
Male,30,African-American,0,6,0,0,2,-1.0,1.0,F,Carrying Concealed Firearm,1,0,6,5,2,1
Male,39,Other,0,1,0,0,0,-1.0,1.0,F,Throw In Occupied Dwell,0,0,1,1,0,0
Male,27,African-American,0,4,0,0,4,-1.0,1.0,F,arrest case no charge,0,0,4,4,4,0
Male,31,Caucasian,0,4,0,0,2,812.0,1016.0,M,arrest case no charge,1,0,4,3,2,0
Female,37,African-American,0,1,0,0,2,0.0,0.0,F,arrest case no charge,0,0,1,1,2,0
Male,20,African-American,0,8,0,0,0,-1.0,1.0,F,Possession Burglary Tools,0,0,8,6,0,0
Male,22,Hispanic,0,7,0,1,0,0.0,0.0,F,"Poss3,4 Methylenedioxymethcath",0,0,7,6,0,0
Female,52,African-American,0,1,0,0,0,-1.0,1.0,F,Burglary Conveyance Unoccup,0,0,1,1,0,0
Female,23,African-American,0,4,0,0,0,-1.0,1.0,F,Carrying Concealed Firearm,1,0,4,4,0,1
Female,48,African-American,0,2,0,0,0,-1.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,2,3,0,0
Male,66,African-American,0,6,0,0,8,,562.0,F,Deliver Cocaine,1,0,6,1,8,1
Male,25,Caucasian,0,5,0,0,0,0.0,1.0,F,"Deliver 3,4 Methylenediox",0,0,5,4,0,0
Male,27,Caucasian,0,6,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,1,6,7,0,1
Male,30,African-American,0,7,0,0,11,0.0,0.0,F,Unauth Poss ID Card or DL,1,0,7,6,11,1
Male,22,African-American,0,10,1,1,3,-1.0,1.0,M,Battery,1,0,10,7,3,1
Female,22,Caucasian,0,3,0,0,1,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,3,4,1,0
Male,35,African-American,0,10,0,0,2,,1.0,F,arrest case no charge,0,0,10,8,2,0
Male,32,Caucasian,0,4,0,0,2,-232.0,232.0,F,arrest case no charge,0,0,4,4,2,0
Female,41,African-American,0,3,0,0,2,-1.0,1.0,M,Battery on Law Enforc Officer,0,0,3,1,2,0
Female,25,Other,0,2,0,0,0,-1.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,2,3,0,0
Male,44,African-American,0,7,0,0,24,53.0,31.0,M,Opert With Susp DL 2nd Offens,0,0,7,3,24,0
Male,52,African-American,0,6,0,0,3,0.0,1.0,F,Possession of Cocaine,1,0,6,2,3,1
Male,43,African-American,0,1,0,0,0,-1.0,1.0,F,Felony Battery (Dom Strang),0,0,1,1,0,0
Male,37,Caucasian,0,1,0,0,3,-4.0,4.0,F,arrest case no charge,0,0,1,1,3,0
Male,28,African-American,0,4,0,0,3,299.0,100.0,M,Possess Cannabis/20 Grams Or Less,1,1,4,3,3,1
Male,70,Caucasian,0,1,0,0,1,-13.0,13.0,M,Battery,0,0,1,1,1,0
Male,54,Caucasian,0,2,0,0,6,-266.0,322.0,F,Possession of Cocaine,1,0,2,1,6,1
Male,46,Caucasian,0,4,0,0,3,-1.0,1.0,F,arrest case no charge,0,0,4,2,3,0
Male,21,African-American,0,9,0,0,0,-1.0,1.0,M,Petit Theft,1,0,9,7,0,1
Male,26,African-American,0,8,0,0,1,-1.0,1.0,M,Battery,1,1,8,6,1,1
Male,38,Hispanic,0,1,0,0,3,23.0,82.0,F,Crim Use of Personal ID Info,1,0,1,1,3,1
Male,34,Caucasian,0,4,0,0,5,-1.0,1.0,M,Battery,0,0,4,4,5,0
Male,19,African-American,0,5,0,0,1,-48.0,48.0,F,Grand Theft in the 3rd Degree,1,0,5,7,1,1
Male,34,African-American,0,4,0,0,5,-1.0,1.0,M,Driving License Suspended,0,0,4,4,5,0
Male,23,Caucasian,0,5,0,0,0,0.0,1.0,F,Aggravated Assault W/Dead Weap,1,0,5,5,0,1
Male,34,African-American,0,4,0,0,5,-1.0,1.0,F,Possession of Oxycodone,1,0,4,2,5,1
Male,30,African-American,0,1,0,0,2,-83.0,83.0,F,arrest case no charge,0,0,1,2,2,0
Male,39,African-American,0,3,0,0,6,-1.0,1.0,F,Aggravated Battery / Pregnant,1,0,3,1,6,1
Male,24,Other,0,3,0,0,0,-1.0,1.0,F,Failure To Return Hired Vehicle,0,0,3,5,0,0
Male,33,Caucasian,0,3,0,0,1,-93.0,93.0,M,Driving Under The Influence,1,1,3,2,1,1
Male,58,Caucasian,0,3,0,0,2,-1.0,1.0,F,Agg Fleeing/Eluding High Speed,0,0,3,1,2,0
Female,21,African-American,0,6,0,0,0,0.0,0.0,M,Battery,0,0,6,7,0,0
Male,21,African-American,0,5,0,0,1,-36.0,36.0,F,Attempted Robbery  No Weapon,1,0,5,7,1,0
Male,23,African-American,0,8,0,1,4,-11.0,11.0,M,Possess Cannabis/20 Grams Or Less,1,0,8,5,4,1
Male,62,Caucasian,0,1,0,0,0,0.0,0.0,F,False Imprisonment,0,0,1,1,0,0
Male,27,African-American,1,8,0,1,4,300.0,707.0,M,Possess Cannabis/20 Grams Or Less,1,0,8,10,4,1
Male,37,Caucasian,0,3,0,0,5,-1.0,1.0,F,Battery on Law Enforc Officer,0,0,3,1,5,0
Male,43,Other,0,2,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,2,1,2,1
Female,32,African-American,0,1,0,0,5,0.0,2.0,F,Aggrav Battery w/Deadly Weapon,0,0,1,1,5,0
Male,23,Hispanic,0,3,0,0,0,-1.0,1.0,F,Burglary Conveyance Unoccup,0,0,3,5,0,0
Male,27,African-American,0,1,0,0,0,0.0,1.0,M,Battery,0,0,1,2,0,0
Male,44,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,1,0,1,1,0,1
Male,28,Caucasian,0,3,0,0,3,-1.0,1.0,M,Battery,1,0,3,3,3,1
Female,42,Caucasian,0,2,0,0,0,-3.0,3.0,F,Possession of Cocaine,0,0,2,1,0,0
Male,24,Other,0,10,1,0,9,-1.0,1.0,F,Resist Officer w/Violence,1,1,10,10,9,1
Male,27,African-American,0,2,0,0,0,0.0,0.0,F,Aggrav Battery w/Deadly Weapon,0,0,2,3,0,0
Male,20,African-American,0,10,0,0,0,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,0,10,9,0,1
Female,51,Caucasian,0,1,0,0,0,0.0,1.0,M,Battery on Law Enforc Officer,0,0,1,1,0,0
Male,56,Caucasian,0,1,0,0,0,0.0,1.0,M,Battery On Parking Enfor Speci,0,0,1,1,0,0
Male,29,African-American,0,9,0,0,7,-1.0,1.0,F,arrest case no charge,0,0,9,6,7,0
Male,20,African-American,0,9,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,9,8,0,1
Male,53,Caucasian,0,1,0,0,6,-176.0,176.0,F,arrest case no charge,0,0,1,1,6,0
Male,27,Caucasian,0,5,0,0,8,-1.0,1.0,F,arrest case no charge,0,0,5,3,8,0
Male,24,African-American,0,9,1,0,2,-1.0,1.0,F,Burglary Structure Unoccup,1,1,9,9,2,1
Male,53,Caucasian,0,6,0,0,36,-7.0,7.0,F,Corrupt Public Servant,1,0,6,9,36,1
Male,28,Caucasian,0,3,0,0,2,0.0,1.0,M,Battery,1,1,3,4,2,1
Male,45,African-American,0,1,0,0,1,,1.0,F,Crim Use of Personal ID Info,0,0,1,1,1,0
Male,21,Hispanic,0,5,1,0,3,-22.0,22.0,F,Grand Theft in the 3rd Degree,1,0,5,6,3,0
Female,36,African-American,0,7,0,0,0,-1.0,1.0,F,Aggrav Battery w/Deadly Weapon,0,0,7,5,0,0
Female,25,Caucasian,0,4,0,0,2,-2.0,2.0,M,Petit Theft,1,0,4,4,2,1
Female,23,Hispanic,0,3,0,0,1,0.0,1.0,M,Operating W/O Valid License,1,0,3,4,1,0
Male,28,Caucasian,0,5,0,0,1,-4.0,4.0,F,Pos Cannabis W/Intent Sel/Del,0,0,5,3,1,0
Female,21,African-American,0,8,0,0,0,-1.0,1.0,F,Robbery Sudd Snatch No Weapon,1,0,8,7,0,1
Male,36,Caucasian,0,3,0,0,0,-1.0,1.0,M,Viol Injunct Domestic Violence,0,0,3,3,0,0
Male,24,African-American,0,3,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,3,4,0,0
Male,28,African-American,0,6,0,0,3,206.0,862.0,F,arrest case no charge,1,0,6,4,3,1
Male,30,Other,0,2,0,0,1,-1.0,1.0,F,arrest case no charge,1,0,2,2,1,1
Male,29,African-American,0,1,0,0,0,-1.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,1,2,0,0
Female,30,Caucasian,0,6,0,0,0,0.0,1.0,M,Battery,0,0,6,2,0,0
Male,51,Hispanic,0,1,0,0,1,-1.0,2.0,M,Assault,0,0,1,1,1,0
Male,33,Other,0,1,0,0,3,-94.0,94.0,F,Felony Battery (Dom Strang),0,0,1,1,3,0
Female,25,African-American,0,6,0,0,2,-86.0,86.0,F,arrest case no charge,0,0,6,5,2,0
Male,32,African-American,0,9,1,0,12,-1.0,1.0,F,arrest case no charge,1,1,9,7,12,1
Male,23,African-American,0,6,0,1,1,0.0,1.0,F,Grand Theft in the 3rd Degree,0,0,6,5,1,0
Male,47,African-American,0,3,0,0,3,0.0,0.0,F,Possession Burglary Tools,0,0,3,2,3,0
Female,32,Hispanic,0,3,0,0,1,-80.0,80.0,F,Possession of Cocaine,1,0,3,3,1,1
Male,37,Caucasian,0,1,0,0,0,-1.0,0.0,F,Forging Bank Bills/Promis Note,0,0,1,1,0,0
Male,19,African-American,0,10,2,0,2,-1.0,1.0,F,Poss Pyrrolidinovalerophenone,1,0,10,9,2,1
Male,27,Hispanic,0,8,0,0,0,-1.0,1.0,M,Battery,0,0,8,6,0,0
Male,39,Other,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Female,21,Caucasian,0,6,0,2,0,0.0,0.0,F,Possession of Cocaine,0,0,6,8,0,0
Male,69,Caucasian,0,1,0,0,0,-1.0,1.0,M,Aggravated Assault W/dead Weap,0,0,1,1,0,0
Male,21,Caucasian,0,6,0,0,2,-1.0,1.0,F,arrest case no charge,0,0,6,6,2,0
Male,26,African-American,0,10,0,1,6,0.0,0.0,M,Battery,1,0,10,10,6,1
Male,22,Caucasian,0,4,0,0,0,-2.0,3.0,F,Possession of Cocaine,0,0,4,5,0,0
Female,23,African-American,0,5,0,0,0,-1.0,1.0,F,Driving While License Revoked,1,0,5,5,0,1
Male,49,African-American,0,5,0,0,3,0.0,1.0,F,Grand Theft (Motor Vehicle),0,0,5,4,3,0
Male,29,African-American,0,4,0,1,2,-1.0,1.0,M,Battery,1,0,4,3,2,0
Female,60,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Female,26,African-American,0,10,0,0,0,,,M,,0,0,10,10,0,0
Male,23,African-American,2,10,0,0,3,0.0,1.0,F,"Poss3,4 Methylenedioxymethcath",1,0,10,10,3,1
Male,34,Hispanic,0,5,0,0,2,47.0,271.0,M,arrest case no charge,1,1,5,2,2,1
Female,20,Other,1,4,0,0,1,-21.0,21.0,F,arrest case no charge,0,0,4,7,1,0
Male,36,Hispanic,0,3,0,0,1,0.0,1.0,F,Felony/Driving Under Influence,0,0,3,2,1,0
Male,30,Caucasian,0,4,0,0,0,0.0,1.0,F,Possession of Cocaine,0,0,4,3,0,0
Male,21,African-American,0,3,1,0,1,-1.0,2.0,F,Grand Theft in the 3rd Degree,1,0,3,6,1,0
Male,22,Caucasian,0,6,0,0,2,-1.0,1.0,M,Possess Cannabis/20 Grams Or Less,1,0,6,5,2,1
Male,57,African-American,0,8,0,0,18,,1834.0,F,arrest case no charge,0,0,8,7,18,0
Male,21,African-American,0,9,0,0,4,-1.0,0.0,F,arrest case no charge,1,0,9,6,4,1
Male,21,African-American,0,5,0,0,0,-1.0,1.0,F,Burglary Structure Unoccup,1,0,5,6,0,1
Male,34,Caucasian,0,1,0,0,1,0.0,0.0,M,Battery,0,0,1,1,1,0
Female,50,Caucasian,0,1,0,0,1,-1.0,1.0,M,Battery,1,0,1,1,1,1
Male,40,Caucasian,0,7,0,0,0,-1.0,1.0,F,arrest case no charge,1,0,7,9,0,1
Male,25,African-American,0,8,0,0,7,-1.0,1.0,F,Tamper With Witness/Victim/CI,1,0,8,7,7,1
Female,53,Caucasian,0,1,0,0,1,-1.0,1.0,M,Battery,0,0,1,1,1,0
Female,24,African-American,0,4,0,0,0,-1.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,4,4,0,0
Male,42,African-American,0,1,0,0,1,-12.0,13.0,F,arrest case no charge,0,0,1,1,1,0
Male,28,African-American,0,3,0,0,1,-1.0,1.0,M,Battery,0,0,3,3,1,0
Male,24,Caucasian,0,4,0,0,1,-36.0,37.0,M,Disorderly Intoxication,0,0,4,4,1,0
Male,26,African-American,1,8,1,0,6,-1.0,1.0,F,Robbery / No Weapon,1,0,8,3,6,1
Male,22,African-American,0,9,0,0,4,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,1,9,9,4,1
Male,21,Caucasian,0,7,0,0,3,-8.0,8.0,M,arrest case no charge,0,0,7,8,3,0
Male,37,African-American,0,9,0,0,23,-1.0,1.0,F,Battery on Law Enforc Officer,1,0,9,4,23,1
Male,35,African-American,0,5,0,0,2,-1.0,1.0,F,Possession of Cannabis,0,0,5,5,2,0
Male,53,African-American,0,1,0,0,2,-1.0,1.0,F,Felony Driving While Lic Suspd,0,0,1,1,2,0
Male,60,African-American,0,1,0,0,1,,1183.0,F,arrest case no charge,0,0,1,1,1,0
Male,29,African-American,0,4,0,0,7,-1.0,1.0,F,Possession of Cocaine,1,0,4,3,7,0
Male,48,Caucasian,1,8,0,0,23,-1.0,1.0,F,Felony Petit Theft,1,1,8,5,23,1
Female,52,Caucasian,0,1,0,0,0,0.0,1.0,M,Battery,0,0,1,1,0,0
Male,27,African-American,0,8,0,0,12,-1.0,1.0,F,Driving While License Revoked,1,0,8,5,12,1
Male,28,African-American,0,9,0,0,5,0.0,0.0,F,arrest case no charge,1,0,9,6,5,0
Male,33,Caucasian,0,3,0,0,3,0.0,1.0,M,Battery,0,0,3,1,3,0
Female,28,Hispanic,0,2,0,0,0,-1.0,1.0,F,arrest case no charge,0,0,2,2,0,0
Male,47,Caucasian,0,10,0,0,5,-312.0,312.0,F,Possession of Cocaine,1,0,10,6,5,1
Male,36,African-American,0,7,0,0,14,-1.0,1.0,F,Throw Deadly Missile Into Veh,1,0,7,3,14,1
Male,29,African-American,1,5,0,0,2,-1.0,1.0,F,Aggravated Battery / Pregnant,0,0,5,5,2,0
Male,22,African-American,0,9,0,1,0,0.0,0.0,M,Unlaw Use False Name/Identity,1,0,9,7,0,1
Male,26,African-American,0,7,0,2,6,-34.0,35.0,F,Poss Cocaine/Intent To Del/Sel,0,0,7,7,6,0
Male,25,Caucasian,0,2,0,0,0,0.0,1.0,F,Resist Officer w/Violence,0,0,2,3,0,0
Male,68,Caucasian,0,1,0,0,2,-150.0,150.0,F,Aggravated Assault W/dead Weap,0,0,1,1,2,0
Male,56,African-American,0,3,0,0,5,-1.0,1.0,F,Driving While License Revoked,0,0,3,3,5,0
Male,27,African-American,0,8,0,0,9,-1.0,1.0,F,Aggravated Battery / Pregnant,1,1,8,8,9,1
Male,52,Caucasian,0,1,0,0,4,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,1,1,4,1
Male,32,African-American,0,2,0,0,3,0.0,1.0,F,Battery on Law Enforc Officer,0,0,2,2,3,0
Male,60,Other,0,1,0,0,4,-1.0,1.0,F,arrest case no charge,0,0,1,1,4,0
Male,23,Hispanic,0,3,0,0,1,-5.0,5.0,M,Exposes Culpable Negligence,0,0,3,4,1,0
Female,39,Caucasian,0,6,0,0,0,-2.0,2.0,M,Disorderly Intoxication,0,0,6,2,0,0
Male,56,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Female,22,African-American,0,7,0,0,0,0.0,1.0,F,"Poss3,4 Methylenedioxymethcath",0,0,7,8,0,0
Female,27,African-American,0,2,0,0,1,-31.0,31.0,F,Use Scanning Device to Defraud,1,0,2,2,1,1
Male,53,African-American,0,6,0,0,11,-1.0,1.0,F,arrest case no charge,0,0,6,3,11,0
Male,25,Caucasian,0,2,0,0,0,0.0,0.0,M,Driving Under The Influence,1,0,2,3,0,1
Male,21,Hispanic,0,3,0,0,0,0.0,0.0,M,Battery,0,0,3,6,0,0
Male,22,Caucasian,0,3,0,0,0,-1.0,1.0,F,Leaving the Scene of Accident,0,0,3,5,0,0
Female,58,Caucasian,0,1,0,0,2,-23.0,23.0,M,DUI Property Damage/Injury,0,0,1,1,2,0
Male,31,African-American,0,3,0,0,7,0.0,1.0,M,Aggravated Battery / Pregnant,1,0,3,2,7,1
Male,22,Caucasian,0,5,0,0,1,-1.0,1.0,F,False Ownership Info/Pawn Item,1,0,5,5,1,1
Male,28,African-American,0,6,0,0,8,-1.0,1.0,F,Uttering a Forged Instrument,1,0,6,6,8,1
Male,42,Other,0,1,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,1,1,1,0
Male,20,African-American,0,7,0,0,0,0.0,0.0,F,Grand Theft (Motor Vehicle),1,0,7,8,0,1
Male,29,Caucasian,0,6,0,0,0,0.0,0.0,M,Battery,1,1,6,4,0,1
Male,29,African-American,0,10,0,0,8,178.0,614.0,F,arrest case no charge,0,0,10,9,8,0
Male,58,African-American,0,7,0,0,21,-1.0,2.0,M,arrest case no charge,1,0,7,4,21,1
Male,22,African-American,0,7,0,0,3,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,7,6,3,0
Male,48,Hispanic,0,1,0,0,1,0.0,0.0,M,Operating W/O Valid License,1,0,1,1,1,1
Male,37,Caucasian,0,4,0,0,0,0.0,0.0,F,Crimin Mischief Damage $1000+,0,0,4,3,0,0
Male,57,African-American,0,5,0,0,1,-1.0,1.0,F,Felony Petit Theft,1,0,5,6,1,1
Male,27,Caucasian,0,1,0,0,3,-22.0,22.0,M,Fleeing or Eluding a LEO,0,0,1,1,3,0
Male,26,African-American,0,4,0,0,3,0.0,0.0,F,Burglary Unoccupied Dwelling,0,0,4,3,3,0
Male,24,Caucasian,0,8,1,1,3,0.0,0.0,F,"Poss3,4 Methylenedioxymethcath",1,0,8,5,3,1
Male,33,Caucasian,0,1,0,0,0,-1.0,1.0,F,Aggravated Battery / Pregnant,0,0,1,2,0,0
Male,29,African-American,0,6,0,0,2,-1.0,1.0,F,arrest case no charge,0,0,6,3,2,0
Female,24,African-American,0,10,0,0,3,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,10,9,3,1
Male,19,Caucasian,0,10,0,1,1,-1.0,1.0,F,Felony Battery (Dom Strang),1,0,10,8,1,1
Male,36,Caucasian,0,1,0,0,2,-1.0,1.0,M,Battery,0,0,1,1,2,0
Female,24,Caucasian,0,5,0,0,0,0.0,1.0,F,"Poss3,4 Methylenedioxymethcath",0,0,5,5,0,0
Male,34,Caucasian,0,1,0,0,0,0.0,0.0,M,DUI Level 0.15 Or Minor In Veh,0,0,1,1,0,0
Male,25,Hispanic,0,5,0,0,2,-1.0,1.0,F,arrest case no charge,1,1,5,3,2,1
Male,20,African-American,1,10,0,1,1,-1.0,1.0,F,arrest case no charge,1,0,10,8,1,1
Male,28,Hispanic,0,5,0,0,2,-263.0,263.0,M,arrest case no charge,1,1,5,3,2,1
Male,24,African-American,0,2,0,0,1,-1.0,1.0,M,Battery,1,1,2,4,1,1
Male,61,Caucasian,0,1,0,0,4,-1.0,1.0,F,arrest case no charge,0,0,1,1,4,0
Female,50,African-American,0,2,0,0,3,0.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,2,1,3,0
Male,30,African-American,0,1,0,0,1,0.0,1.0,M,Battery,0,0,1,2,1,0
Male,38,African-American,0,3,0,0,5,-1.0,1.0,F,Possession of Cannabis,0,0,3,2,5,0
Male,24,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,2,0,0
Male,45,African-American,0,2,0,0,16,-83.0,77.0,F,arrest case no charge,0,0,2,1,16,0
Female,46,African-American,0,10,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,10,8,2,1
Male,41,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,1,0,1,1,0,1
Male,20,Other,0,8,0,1,0,-1.0,1.0,F,Possession of Cocaine,1,1,8,6,0,1
Male,27,African-American,0,8,0,0,13,-1.0,1.0,M,Possess Cannabis/20 Grams Or Less,1,1,8,9,13,1
Female,51,African-American,0,8,0,0,16,-122.0,122.0,F,Possession of Cocaine,0,0,8,1,16,0
Male,26,African-American,0,6,0,0,1,-1.0,1.0,M,Battery,1,0,6,3,1,1
Male,29,African-American,0,5,0,0,3,0.0,0.0,F,Possession of Ethylone,1,0,5,3,3,1
Male,52,Caucasian,0,5,0,0,6,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,5,3,6,1
Male,28,Caucasian,0,4,0,0,1,0.0,1.0,F,Agg Battery Grt/Bod/Harm,1,1,4,3,1,1
Female,34,Native American,0,7,0,0,4,-152.0,152.0,F,arrest case no charge,1,0,7,3,4,1
Male,55,African-American,0,3,0,0,5,-1.0,1.0,F,Felony Petit Theft,1,0,3,1,5,1
Male,26,African-American,1,9,1,0,10,-1.0,1.0,F,Aggravated Battery,1,1,9,6,10,1
Male,28,African-American,0,10,0,0,5,-1.0,1.0,F,Possession Of Alprazolam,0,0,10,10,5,0
Male,63,Caucasian,0,1,0,0,2,-3.0,3.0,F,Felony DUI (level 3),0,0,1,1,2,0
Male,42,African-American,0,1,0,0,0,0.0,0.0,F,Aggravated Assault w/Firearm,0,0,1,1,0,0
Male,23,African-American,1,6,2,2,6,-1.0,1.0,F,Driving While License Revoked,1,1,6,6,6,0
Male,54,African-American,0,9,0,0,28,-1.0,1.0,F,Possession of Cocaine,1,0,9,5,28,1
Male,35,African-American,0,7,0,1,8,-1.0,1.0,F,Felony Battery w/Prior Convict,1,0,7,4,8,1
Female,24,African-American,1,9,0,0,6,-1.0,1.0,F,arrest case no charge,1,0,9,9,6,1
Male,54,African-American,0,1,0,0,2,-26.0,26.0,M,Battery,0,0,1,1,2,0
Male,58,African-American,0,6,0,0,12,-1.0,1.0,M,DUI Level 0.15 Or Minor In Veh,1,0,6,3,12,1
Male,23,Caucasian,0,5,0,1,1,0.0,1.0,M,Resist/Obstruct W/O Violence,1,0,5,5,1,1
Male,35,African-American,0,2,0,0,1,-1.0,1.0,M,Battery,0,0,2,2,1,0
Male,20,African-American,0,10,0,0,1,0.0,0.0,F,Fraudulent Use of Credit Card,1,1,10,10,1,1
Male,51,Caucasian,0,1,0,0,0,0.0,0.0,F,Felony Battery (Dom Strang),0,0,1,1,0,0
Male,24,Hispanic,0,10,0,0,0,0.0,1.0,F,"Poss 3,4 MDMA (Ecstasy)",0,0,10,7,0,0
Male,37,Caucasian,0,2,0,0,3,-14.0,14.0,F,Possession of Cocaine,0,0,2,1,3,0
Male,47,Caucasian,0,1,0,0,3,-1.0,1.0,F,Drivg While Lic Suspd/Revk/Can,0,0,1,1,3,0
Male,34,Caucasian,0,6,0,0,4,-1.0,1.0,F,Possession of Cannabis,1,0,6,2,4,1
Male,56,Caucasian,0,1,0,0,0,-2.0,2.0,F,Grand Theft in the 3rd Degree,0,0,1,1,0,0
Male,34,Hispanic,0,1,0,0,4,-1.0,1.0,F,Burglary Dwelling Occupied,1,0,1,1,4,1
Male,59,Caucasian,0,1,0,0,1,-2.0,3.0,F,Burglary Dwelling Assault/Batt,1,0,1,1,1,1
Male,35,Asian,0,6,0,0,0,-1.0,1.0,F,Burglary Structure Unoccup,0,0,6,4,0,0
Male,58,Hispanic,0,1,0,0,1,-11.0,11.0,F,Possession Burglary Tools,0,0,1,1,1,0
Male,29,Hispanic,0,4,0,0,2,-26.0,26.0,M,Driving Under The Influence,0,0,4,2,2,0
Female,24,Caucasian,0,9,0,1,6,0.0,1.0,F,Poss Contr Subst W/o Prescript,1,1,9,4,6,1
Male,21,Caucasian,0,9,0,4,2,-1.0,1.0,M,Assault,1,1,9,9,2,1
Male,26,African-American,0,9,0,0,2,,16.0,M,arrest case no charge,0,0,9,6,2,0
Male,50,Asian,0,7,0,0,5,0.0,0.0,F,Driving While License Revoked,1,0,7,5,5,1
Male,26,African-American,0,2,0,0,1,-1.0,1.0,F,Cash Item w/Intent to Defraud,0,0,2,3,1,0
Female,30,Caucasian,0,2,0,0,0,-1.0,1.0,M,Driving Under The Influence,0,0,2,2,0,0
Male,29,Caucasian,0,9,0,0,6,-43.0,43.0,F,arrest case no charge,1,0,9,8,6,1
Male,29,Caucasian,0,4,0,0,0,0.0,1.0,M,Battery,1,1,4,4,0,1
Male,54,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,29,African-American,0,4,0,0,4,-1.0,1.0,F,False Ownership Info/Pawn Item,1,1,4,4,4,1
Female,59,Caucasian,0,1,0,0,0,-2.0,2.0,M,DUI Property Damage/Injury,0,0,1,1,0,0
Male,38,African-American,0,5,0,0,0,0.0,1.0,F,Tampering With Physical Evidence,0,0,5,1,0,0
Female,22,Hispanic,0,5,0,0,2,49.0,100.0,F,Possession of Cocaine,1,0,5,4,2,1
Male,29,African-American,0,7,0,0,4,-53.0,53.0,F,arrest case no charge,1,1,7,6,4,1
Male,27,Caucasian,0,3,0,0,1,-1.0,1.0,M,Opert With Susp DL 2nd Offens,1,0,3,3,1,1
Male,26,Hispanic,0,5,0,0,7,-1.0,1.0,F,Aggravated Assault W/Dead Weap,1,0,5,5,7,1
Male,52,Hispanic,0,3,0,0,20,-1.0,1.0,F,False Bomb Report,0,0,3,1,20,0
Male,66,African-American,0,6,0,0,33,0.0,1.0,F,Crimin Mischief Damage $1000+,1,0,6,2,33,1
Male,27,Caucasian,0,5,0,0,2,0.0,1.0,F,Possession of Cocaine,0,0,5,4,2,0
Male,51,Caucasian,0,1,0,0,1,-1.0,1.0,M,DUI Property Damage/Injury,0,0,1,1,1,0
Male,35,Caucasian,0,2,0,0,1,0.0,0.0,F,arrest case no charge,0,0,2,3,1,0
Male,26,African-American,0,7,0,0,1,,1510.0,F,Tampering With Physical Evidence,0,0,7,4,1,0
Male,52,Caucasian,0,3,0,0,4,-1.0,1.0,M,Battery,0,0,3,2,4,0
Female,35,African-American,0,2,0,0,12,-54.0,55.0,M,Susp Drivers Lic 1st Offense,0,0,2,1,12,0
Male,48,Other,0,5,0,0,12,0.0,0.0,F,Aggravated Assault w/Firearm,0,0,5,4,12,0
Female,26,African-American,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,2,0,0
